2026-04-03 20:24:26,838 [BotG] SKIP | doge-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=33.2s
2026-04-03 20:24:26,918 [BotG] SKIP | doge-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=33.2s
2026-04-03 20:24:27,003 [BotG] SKIP | bnb-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=33.1s
2026-04-03 20:24:27,089 [BotG] SKIP | bnb-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=33.0s
2026-04-03 20:24:27,171 [BotG] SKIP | sol-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x554e457c3c7f507367d69e123331d0e6c589da03e0a16d5dbd30626809ea26bd
2026-04-03 20:24:27,248 [BotG] SKIP | sol-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x554e457c3c7f507367d69e123331d0e6c589da03e0a16d5dbd30626809ea26bd
2026-04-03 20:24:27,329 [BotG] SKIP | btc-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=32.8s
2026-04-03 20:24:27,413 [BotG] SKIP | btc-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=32.7s
2026-04-03 20:24:27,489 [BotG] SKIP | xrp-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x7385b7e6660de7c215957b9e72ba6c99342aef6a525bd302a8163e8a6b125cf1
2026-04-03 20:24:27,566 [BotG] SKIP | xrp-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x7385b7e6660de7c215957b9e72ba6c99342aef6a525bd302a8163e8a6b125cf1
2026-04-03 20:24:38,157 [BotG] SKIP | eth-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=21.9s
2026-04-03 20:24:38,244 [BotG] SKIP | eth-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=21.8s
2026-04-03 20:24:38,320 [BotG] SKIP | doge-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=21.8s
2026-04-03 20:24:38,396 [BotG] SKIP | doge-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=21.7s
2026-04-03 20:24:38,478 [BotG] SKIP | bnb-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=21.6s
2026-04-03 20:24:38,551 [BotG] SKIP | bnb-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=21.5s
2026-04-03 20:24:38,641 [BotG] SKIP | sol-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x554e457c3c7f507367d69e123331d0e6c589da03e0a16d5dbd30626809ea26bd
2026-04-03 20:24:38,717 [BotG] SKIP | sol-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x554e457c3c7f507367d69e123331d0e6c589da03e0a16d5dbd30626809ea26bd
2026-04-03 20:24:38,805 [BotG] SKIP | btc-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=21.3s
2026-04-03 20:24:38,885 [BotG] SKIP | btc-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=21.2s
2026-04-03 20:24:38,964 [BotG] SKIP | xrp-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x7385b7e6660de7c215957b9e72ba6c99342aef6a525bd302a8163e8a6b125cf1
2026-04-03 20:24:39,041 [BotG] SKIP | xrp-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x7385b7e6660de7c215957b9e72ba6c99342aef6a525bd302a8163e8a6b125cf1
2026-04-03 20:24:49,604 [BotG] SKIP | eth-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=10.5s
2026-04-03 20:24:49,681 [BotG] SKIP | eth-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=10.4s
2026-04-03 20:24:49,758 [BotG] SKIP | doge-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=10.3s
2026-04-03 20:24:49,847 [BotG] SKIP | doge-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=10.2s
2026-04-03 20:24:49,935 [BotG] SKIP | bnb-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=10.2s
2026-04-03 20:24:50,011 [BotG] SKIP | bnb-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=10.1s
2026-04-03 20:24:50,089 [BotG] SKIP | sol-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x554e457c3c7f507367d69e123331d0e6c589da03e0a16d5dbd30626809ea26bd
2026-04-03 20:24:50,171 [BotG] SKIP | sol-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x554e457c3c7f507367d69e123331d0e6c589da03e0a16d5dbd30626809ea26bd
2026-04-03 20:24:50,246 [BotG] SKIP | btc-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=9.8s
2026-04-03 20:24:50,327 [BotG] SKIP | btc-updown-5m-1775247600 | Reason: min_secs_remaining | Data: rem=9.8s
2026-04-03 20:24:50,441 [BotG] SKIP | xrp-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x7385b7e6660de7c215957b9e72ba6c99342aef6a525bd302a8163e8a6b125cf1
2026-04-03 20:24:50,518 [BotG] SKIP | xrp-updown-5m-1775247600 | Reason: strict_market_lockout | Data: market_id=0x7385b7e6660de7c215957b9e72ba6c99342aef6a525bd302a8163e8a6b125cf1
2026-04-03 20:25:01,647 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0088 | Data: mom=-0.0088
2026-04-03 20:25:01,726 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0088 | Data: mom=-0.0088
2026-04-03 20:25:01,807 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0044 | Data: mom=0.0044
2026-04-03 20:25:01,886 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0044 | Data: mom=0.0044
2026-04-03 20:25:01,975 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:02,054 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:02,133 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0272 | Data: mom=-0.0272
2026-04-03 20:25:02,218 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0272 | Data: mom=-0.0272
2026-04-03 20:25:02,297 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=-0.0109
2026-04-03 20:25:02,370 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=-0.0109
2026-04-03 20:25:02,456 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0228 | Data: mom=-0.0228
2026-04-03 20:25:02,540 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0228 | Data: mom=-0.0228
2026-04-03 20:25:12,634 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:12,713 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:12,815 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0043 | Data: mom=0.0043
2026-04-03 20:25:12,893 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0043 | Data: mom=0.0043
2026-04-03 20:25:12,990 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: below_floor:0.0125 | Data: mom=0.0125
2026-04-03 20:25:13,082 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: below_floor:0.0125 | Data: mom=0.0125
2026-04-03 20:25:13,178 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0272 | Data: mom=-0.0272
2026-04-03 20:25:13,257 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0272 | Data: mom=-0.0272
2026-04-03 20:25:13,332 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:13,407 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:13,484 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0152 | Data: mom=-0.0152
2026-04-03 20:25:13,568 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0152 | Data: mom=-0.0152
2026-04-03 20:25:24,054 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0088 | Data: mom=0.0088
2026-04-03 20:25:24,142 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0088 | Data: mom=0.0088
2026-04-03 20:25:24,219 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0000 | Data: mom=0.0
2026-04-03 20:25:24,300 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0000 | Data: mom=0.0
2026-04-03 20:25:24,376 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: below_floor:0.0125 | Data: mom=-0.0125
2026-04-03 20:25:24,466 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: below_floor:0.0125 | Data: mom=-0.0125
2026-04-03 20:25:24,559 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:24,638 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:24,731 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=0.0109
2026-04-03 20:25:24,811 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=0.0109
2026-04-03 20:25:24,906 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:24,983 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:35,579 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0005 | Data: mom=-0.0005
2026-04-03 20:25:35,677 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0005 | Data: mom=-0.0005
2026-04-03 20:25:35,757 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0062 | Data: mom=-0.0062
2026-04-03 20:25:35,834 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0062 | Data: mom=-0.0062
2026-04-03 20:25:35,974 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: below_floor:0.0187 | Data: mom=0.0187
2026-04-03 20:25:36,052 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: below_floor:0.0249 | Data: mom=0.0249
2026-04-03 20:25:36,128 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0051 | Data: mom=-0.0051
2026-04-03 20:25:36,239 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0051 | Data: mom=-0.0051
2026-04-03 20:25:36,318 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=-0.0109
2026-04-03 20:25:36,398 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=-0.0109
2026-04-03 20:25:36,476 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0076 | Data: mom=-0.0076
2026-04-03 20:25:36,565 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0076 | Data: mom=-0.0076
2026-04-03 20:25:47,078 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0166 | Data: mom=0.0166
2026-04-03 20:25:47,167 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0156 | Data: mom=0.0156
2026-04-03 20:25:47,248 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0157 | Data: mom=-0.0157
2026-04-03 20:25:47,327 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0157 | Data: mom=-0.0157
2026-04-03 20:25:47,899 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:25:47,987 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: dead_zone:0.0458 | Data: mom=-0.0458
2026-04-03 20:25:48,079 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: dead_zone:0.0458 | Data: mom=-0.0458
2026-04-03 20:25:48,165 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=0.0109
2026-04-03 20:25:48,262 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=0.0109
2026-04-03 20:25:48,346 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:48,423 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:58,845 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0034 | Data: mom=-0.0034
2026-04-03 20:25:58,921 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0034 | Data: mom=-0.0034
2026-04-03 20:25:59,005 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0095 | Data: mom=-0.0095
2026-04-03 20:25:59,086 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0095 | Data: mom=-0.0095
2026-04-03 20:25:59,164 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:25:59,246 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:25:59,351 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: dead_zone:0.0458 | Data: mom=-0.0458
2026-04-03 20:25:59,427 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: dead_zone:0.0458 | Data: mom=-0.0458
2026-04-03 20:25:59,502 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0218 | Data: mom=0.0218
2026-04-03 20:25:59,585 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0218 | Data: mom=0.0218
2026-04-03 20:25:59,663 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:25:59,751 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:10,655 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0180 | Data: mom=0.018
2026-04-03 20:26:10,731 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0175 | Data: mom=0.0175
2026-04-03 20:26:10,806 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0091 | Data: mom=0.0091
2026-04-03 20:26:10,886 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0091 | Data: mom=0.0091
2026-04-03 20:26:10,967 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:11,047 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:11,121 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: dead_zone:0.0408 | Data: mom=-0.0408
2026-04-03 20:26:11,208 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: dead_zone:0.0408 | Data: mom=-0.0408
2026-04-03 20:26:11,287 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:11,363 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:11,441 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:11,517 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:22,447 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0073 | Data: mom=-0.0073
2026-04-03 20:26:22,523 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0073 | Data: mom=-0.0073
2026-04-03 20:26:22,599 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:22,718 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:22,809 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:22,886 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:22,991 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:23,094 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:23,182 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=-0.0109
2026-04-03 20:26:23,256 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=-0.0109
2026-04-03 20:26:23,363 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0076 | Data: mom=-0.0076
2026-04-03 20:26:23,441 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0076 | Data: mom=-0.0076
2026-04-03 20:26:34,177 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0117 | Data: mom=0.0117
2026-04-03 20:26:34,253 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0117 | Data: mom=0.0117
2026-04-03 20:26:34,334 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:34,413 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:34,493 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:34,569 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:34,683 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:34,774 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:34,855 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=-0.0109
2026-04-03 20:26:34,931 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0109 | Data: mom=-0.0109
2026-04-03 20:26:35,005 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0228 | Data: mom=-0.0228
2026-04-03 20:26:35,082 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0228 | Data: mom=-0.0228
2026-04-03 20:26:46,032 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0093 | Data: mom=0.0093
2026-04-03 20:26:46,126 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0093 | Data: mom=0.0093
2026-04-03 20:26:46,204 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0004 | Data: mom=0.0004
2026-04-03 20:26:46,280 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0004 | Data: mom=0.0004
2026-04-03 20:26:46,356 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:46,435 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:46,511 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0085 | Data: mom=0.0085
2026-04-03 20:26:46,589 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0085 | Data: mom=0.0085
2026-04-03 20:26:46,666 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:46,749 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:26:46,831 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0152 | Data: mom=-0.0152
2026-04-03 20:26:46,922 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0152 | Data: mom=-0.0152
2026-04-03 20:26:58,429 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0263 | Data: mom=0.0263
2026-04-03 20:26:58,507 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0263 | Data: mom=0.0263
2026-04-03 20:26:58,585 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0004 | Data: mom=-0.0004
2026-04-03 20:26:58,664 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0004 | Data: mom=-0.0004
2026-04-03 20:26:58,739 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:58,814 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:26:58,909 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0085 | Data: mom=0.0085
2026-04-03 20:26:58,988 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0085 | Data: mom=0.0085
2026-04-03 20:26:59,064 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0218 | Data: mom=-0.0218
2026-04-03 20:26:59,140 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0218 | Data: mom=-0.0218
2026-04-03 20:26:59,215 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0076 | Data: mom=0.0076
2026-04-03 20:26:59,328 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0076 | Data: mom=0.0076
2026-04-03 20:27:10,722 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:27:10,799 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:27:10,876 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:27:10,963 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:27:11,044 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:27:11,130 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:27:11,208 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0085 | Data: mom=0.0085
2026-04-03 20:27:11,296 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0085 | Data: mom=0.0085
2026-04-03 20:27:11,372 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: dead_zone:0.0545 | Data: mom=-0.0545
2026-04-03 20:27:11,474 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: dead_zone:0.0545 | Data: mom=-0.0545
2026-04-03 20:27:11,551 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0015 | Data: mom=0.0015
2026-04-03 20:27:11,637 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: below_floor:0.0015 | Data: mom=0.0015
2026-04-03 20:27:23,110 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:27:23,193 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:27:23,270 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0071 | Data: mom=0.0071
2026-04-03 20:27:23,347 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0072 | Data: mom=0.0072
2026-04-03 20:27:23,425 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:27:23,504 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:27:23,596 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0323 | Data: mom=0.0323
2026-04-03 20:27:23,683 [BotG] SKIP | bnb-updown-5m-1775247900 | Reason: below_floor:0.0323 | Data: mom=0.0323
2026-04-03 20:27:23,781 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0327 | Data: mom=-0.0327
2026-04-03 20:27:23,857 [BotG] SKIP | doge-updown-5m-1775247900 | Reason: below_floor:0.0327 | Data: mom=-0.0327
2026-04-03 20:27:23,938 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:27:24,018 [BotG] SKIP | xrp-updown-5m-1775247900 | Reason: zero_momentum | Data: mom=0.0
2026-04-03 20:27:35,483 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0039 | Data: mom=0.0039
2026-04-03 20:27:35,581 [BotG] SKIP | eth-updown-5m-1775247900 | Reason: below_floor:0.0039 | Data: mom=0.0039
2026-04-03 20:27:35,661 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0012 | Data: mom=0.0012
2026-04-03 20:27:35,747 [BotG] SKIP | btc-updown-5m-1775247900 | Reason: below_floor:0.0012 | Data: mom=0.0012
2026-04-03 20:27:35,824 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
2026-04-03 20:27:35,904 [BotG] SKIP | sol-updown-5m-1775247900 | Reason: strict_market_lockout | Data: market_id=0x7c093c16f0a4e4becbadfea4d81cf976ddc659220d35045a9aab91585bdfaa35
